week_num,is_trade,a_start,a_end,profit,hold_profit,trade_profit,as_start,as_end,ad_start,ad_end,ap_start,ap_end,trade_s_d,trade_s_p,trade_d_s,trade_d_p,trade_p_s,trade_p_d
83.0,1.0,35857.1049306295,36139.506772179,282.40184154949384,282.34920309596055,282.40184154949384,11854.733032162827,11840.27476373403,11253.00136011441,11219.84128863657,10938.786980304461,10998.353437381797,0.0,31.51099252443128,0.0,51.470266534652936,0.0,0.0
84.0,1.0,36166.20450221839,36423.501716803075,257.297214584687,257.4313499128766,257.297214584687,11840.27476373403,11838.965470014644,11219.84128863657,11057.748967600828,10998.353437381797,11130.993316219256,0.0,18.360132130355158,0.0,180.13798988946303,0.0,0.0
85.0,1.0,36601.63248494391,36609.57556256113,7.943077617215749,8.268406094095553,7.943077617215749,11838.965470014644,11930.993468642846,11057.748967600828,11065.350814370415,11130.993316219256,11127.568691262295,0.0,0.0,10.456227901076245,0.0,21.050975785535027,0.0
86.0,1.0,36540.03330174672,36377.0377601891,-162.9955415576187,-163.2041746681789,-162.9955415576187,11930.993468642846,11936.903390709742,11065.350814370415,11292.751408723447,11127.568691262295,11019.958182098158,11.281969518381024,0.0,0.0,0.0,0.0,125.06640221886951
87.0,1.0,36589.143269161046,36382.18785293627,-206.95541622477322,-207.12082213721442,-206.95541622477322,11936.903390709742,11918.417446511785,11292.751408723447,11433.584213468239,11019.958182098158,10975.214026157862,35.651211763745565,0.0,0.0,0.0,0.0,62.129173118005774
88.0,1.0,36759.023454992275,36609.849757722426,-149.17369726984907,-149.13186590258556,-149.17369726984907,11918.417446511785,11917.968047720431,11433.584213468239,11556.937855556569,10975.214026157862,10934.846228566943,17.6140191193252,0.0,0.0,0.0,0.0,57.68887115414778
89.0,1.0,36836.88503966153,36865.28587270097,28.40083303944266,28.769076225238678,28.40083303944266,11917.968047720431,12008.230441583544,11556.937855556569,11564.882878631428,10934.846228566943,10931.481951342887,0.0,0.0,10.92826183795106,0.0,20.68002168689628,0.0
90.0,1.0,36916.670909704975,37001.893723579546,85.22281387457042,85.57908908488753,85.22281387457042,12008.230441583544,12088.717200882194,11564.882878631428,11561.879713202121,10931.481951342887,10938.47193854594,0.0,0.0,21.871549332967305,0.0,10.336829576674928,0.0
91.0,1.0,37376.461301052565,37385.97641773765,9.51511668508465,9.856227491341997,9.51511668508465,12088.717200882194,12178.622867377455,11561.879713202121,11569.828133645167,10938.47193854594,10935.10654581525,0.0,0.0,10.932934867692282,0.0,20.68687864303711,0.0
92.0,1.0,37501.20142762734,37457.88869567275,-43.31273195458925,-43.028282078303164,-43.31273195458925,12178.622867377455,12181.541927557017,11569.828133645167,11637.4014026779,10935.10654581525,10928.137814148164,13.457124474346724,0.0,0.0,0.0,0.0,24.27917893185491
93.0,1.0,37407.61358640168,37352.29440296117,-55.31918344051519,-55.038218960406084,-55.31918344051519,12181.541927557017,12186.405762273575,11637.4014026779,11715.045349623397,10928.137814148164,10914.303920975068,11.518888605108891,0.0,0.0,0.0,0.0,31.122427200466415
94.0,1.0,37649.13214414698,37726.18179786885,77.04965372187144,77.40636561348947,77.04965372187144,12186.405762273575,12265.213153702873,11715.045349623397,11712.003190047206,10914.303920975068,10921.282923920633,0.0,0.0,22.155537154264618,0.0,10.320585999347951,0.0
95.0,1.0,37805.208120425654,37926.48657687154,121.27845644588524,121.69356940296711,121.27845644588524,12265.213153702873,12270.110396588685,11712.003190047206,11680.153958049015,10921.282923920633,10972.835734680522,0.0,11.598008271499127,0.0,50.91063329288612,0.0,0.0
96.0,1.0,37757.29403868429,37778.85123030492,21.557191620631784,21.939450435405888,21.557191620631784,12270.110396588685,12358.560689802536,11680.153958049015,11688.183688231391,10972.835734680522,10969.45976938811,0.0,0.0,11.044775212645884,0.0,20.751867581560152,0.0
97.0,1.0,37781.13290727146,37755.15336212987,-25.979545141584822,-25.464352448558202,-25.979545141584822,12358.560689802536,12351.784473059593,11688.183688231391,11789.93369644302,10969.45976938811,10945.695404944525,23.381265967337466,0.0,0.0,0.0,0.0,41.10262337716019
98.0,1.0,37573.066794552426,37634.05424521142,60.98745065899129,61.42816409542138,60.98745065899129,12351.784473059593,12441.402380894931,11789.93369644302,11798.038896664744,10945.695404944525,10942.32778980092,0.0,0.0,11.148583136567067,0.0,20.700539689443694,0.0
99.0,1.0,37150.618643870956,37230.01790117709,79.39925730613322,79.64411060164275,79.39925730613322,12441.402380894931,12434.589522341075,11798.038896664744,11801.947968036044,10942.32778980092,10977.627074353895,0.0,23.529226262016568,0.0,15.35109138732669,0.0,0.0
100.0,1.0,37268.748066803586,37310.661984360966,41.913917557380046,42.42059500745381,41.913917557380046,12434.589522341075,12440.748896680187,11801.947968036044,11875.56057395925,10977.627074353895,10965.817809315933,11.758170879343353,0.0,0.0,0.0,0.0,29.179398370053253
101.0,1.0,37224.816279635445,37359.53761775173,134.72133811628737,135.03877201845899,134.72133811628737,12440.748896680187,12446.911322016053,11875.56057395925,11850.495297300766,10965.817809315933,11014.494704616274,0.0,11.763995195124666,0.0,44.404666123216295,0.0,0.0
102.0,1.0,37328.649687896395,37521.67956046724,193.0298725708417,193.8400656894737,193.0298725708417,12446.911322016053,12453.076799859957,11850.495297300766,11673.524498000332,11014.494704616274,11154.783165563615,0.0,11.76982239593416,0.0,196.02138166253513,0.0,0.0
