Week,SG/D,P/D,P/SG,SG/D_Forecast,P/D_Forecast,P/SG_Forecast,%delta_SG/D,%delta_SG/D_Forecast,%delta_P/D,%delta_P/D_Forecast,%delta_P/SG,%delta_P/SG_Forecast,SE_SG/D,SE_P/D,SE_P/SG,APE_SG/D,APE_P/D,APE_P/SG,MAPE,MAPE_SG/D,MAPE_P/D,MAPE_P/SG
31,0.4729,1.643,3.47430746458025,0.4729954969073064,1.6437920975331215,3.475280649141693,0.1058425063505505,0.12605777038662688,1.1076923076923086,1.1564367712690153,1.0007905395513783,1.029081763356039,9.119659305091911e-09,6.274185019771389e-07,9.470881906312574e-07,0.020193890316435804,0.04821044023867821,0.02801089343313793,,0.0913999586006915,0.21350235684147276,0.12199888608211633
32,0.4739,1.659,3.500738552437223,0.4738098750777193,1.6546333581358197,3.492188418116885,0.2114611968703745,0.19240327293705548,0.973828362751066,0.7080558816688783,0.7607584569423429,0.5146623814652979,8.122501616095994e-09,1.906756117001238e-05,7.310479689582211e-05,0.019017708858549375,0.26320927451358306,0.24423801412948692,,0.027083446250227097,0.1985813190902532,0.17147753317795336
33,0.4715,1.63,3.457051961823966,0.4709028833461925,1.6235034941881894,3.4476397397521183,-0.5064359569529464,-0.6324365169460803,-1.748040988547326,-2.1396326589397607,-1.2479249723702548,-1.5167888686842188,3.5654829825421954e-07,4.220458776288752e-05,8.858992432977844e-05,0.12664192021367154,0.39855863876138,0.2722615157592777,,0.055284506462885574,0.23665945117121376,0.1815034744406342
34,0.4734,1.6245,3.431558935361217,0.4733937089619379,1.6212125602997842,3.424660128785391,0.4029692470837779,0.40163498662522,-0.3374233128834257,-0.5391067300745811,-0.7374209801954786,-0.9369784832937511,3.9577159898798836e-11,1.0807259782555165e-05,4.7593532170656687e-05,0.0013289053785594908,0.2023662480896173,0.2010400143426231,,0.04899617815026013,0.2880447204548601,0.23917984807712922
35,0.4722,1.6175,3.425455315544261,0.472267802851845,1.6164370746770873,3.4227128441025214,-0.25348542458808176,-0.2391628956812399,-0.43090181594337434,-0.4963327376369806,-0.17786725893179117,-0.2577863713060266,4.597226718313546e-09,1.129810242088926e-06,7.5211496087564405e-06,0.014358926693136199,0.06571408487867904,0.0800615155974879,,0.047443250761789076,0.22221299057655877,0.18445434856646292
36,0.471,1.6182,3.4356687898089175,0.4708879226259306,1.6178615807758645,3.435767839943264,-0.2541296060991178,-0.27786475520317855,0.043276661514692116,0.02235429835329628,0.2981639905886174,0.30105558090938583,1.2561337778286564e-08,1.1452757126452636e-07,9.810929114064319e-09,0.02379562082152331,0.02091331257789999,0.002882994270004479,,0.01316115096440633,0.09633121518206544,0.0946615080700385
37,0.4735,1.6369999999999998,3.4572333685322065,0.4738547705709934,1.6363249134276991,3.4532203009287703,0.5307855626326968,0.6061084014848038,1.161784699048307,1.1200663346742716,0.627667567585534,0.5108615583642719,1.2586215804299972e-07,4.557418801006309e-07,1.610471158974938e-05,0.07492514698910739,0.04123925304218954,0.11607742884710162,,0.037693231501255635,0.04262221683292285,0.066340646238198
38,0.4726,1.5975,3.380236986881083,0.4727674280210864,1.5963863173639399,3.3766842272660496,-0.1900739176346265,-0.15471425109051246,-2.4129505192425094,-2.4809824456970015,-2.227109756371836,-2.329872839922134,2.8032142244901268e-08,1.2402890138616456e-06,1.262210088221327e-05,0.03542700403859075,0.06971409302410284,0.10510386191329273,,0.04471592394974048,0.04395555288139746,0.07468809501013295
39,0.4738,1.6005,3.3780075981426765,0.4736031896684552,1.5986090790824965,3.375418734408438,0.2539145154464619,0.21227034880558515,0.18779342723005407,0.06942592065706278,-0.06595362239567856,-0.1425418540577235,3.873430660276754e-08,3.5755819162524134e-06,6.7022154344558865e-06,0.04153869386761996,0.11814563683246085,0.07663877771210584,,0.050630281631772696,0.07636632763291774,0.09927335615750006
40,0.4738,1.58,3.3347403967918954,0.4741484021290205,1.578309544287622,3.3287247983979253,0.0,0.07353358569448848,-1.2808497344579794,-1.3864702100829733,-1.2808497344579872,-1.458930991506597,1.2138404350600766e-07,2.857640515511496e-06,3.618742403753485e-05,0.07353358569448848,0.10699086787202691,0.1803918050039875,,0.05016642786689973,0.09828353257619686,0.1207114815431287
41,0.4753,1.5795,3.3231643172733007,0.4755731444255914,1.5822881802525368,3.327118443922359,0.31658927817644605,0.3742390092003799,-0.03164556962026373,0.14482153497067987,-0.3471358529057047,-0.2285621056700245,7.460787723165498e-08,7.773949120636783e-06,1.5635117556791777e-05,0.05746779414925277,0.1765229662891364,0.11898679305459547,,0.05751335790378707,0.13388649033120806,0.12533912525689628
42,0.4756,1.6225,3.41148023549201,0.4763146259304136,1.6322533827647567,3.426838677431707,0.06311803071744634,0.21347063547520012,2.7223805001582875,3.339878617585111,2.6575850540900596,3.119748235725887,5.106902204195089e-07,9.512847535585265e-05,0.00023588173881503824,0.150257765015476,0.6011329901236783,0.4501987665035321,,0.09375304828640574,0.2948822747616139,0.24985912152070502
43,0.4745,1.618,3.4099051633298214,0.4753809500723146,1.6242159150838853,3.416661763238116,-0.2312867956265865,-0.04605759623326317,-0.2773497688751894,0.10575747820556206,-0.046169757801964556,0.15188502903224244,7.760730299111796e-07,3.8637600330071464e-05,4.5651642320769334e-05,0.18565860322753336,0.3841727493130527,0.19814627048738462,,0.13112805413075404,0.3872762352419558,0.2557772766818374
44,0.4763,1.6545,3.4736510602561412,0.4770358990842477,1.6557545353965837,3.4709222902827412,0.37934668071654876,0.5344360556897214,2.255871446229912,2.3334076264884778,1.8694331329752008,1.789408327513007,5.415474621966097e-07,1.5738590612811714e-06,7.44618556772939e-06,0.1545032719394718,0.07582565104766396,0.07855624891691847,,0.16347321339416038,0.3537104634947983,0.24230042863594506
45,0.4795,1.646,3.43274244004171,0.4800915124202147,1.6457270699532236,3.427944521778487,0.6718454755406217,0.7960345203054154,-0.5137503777576412,-0.5302466030085514,-1.1776836390531056,-1.3158068465945374,3.4988694326826676e-07,7.449081043331855e-08,2.3020019660566252e-05,0.12336025447647814,0.016581412319338375,0.13976924709691987,,0.15450737654782776,0.15885993756001834,0.13882392216707432
46,0.4782,1.646,3.442074445838561,0.4788879807915538,1.6459793435108585,3.437086353243236,-0.27111574556829365,-0.12763695692307997,0.0,-0.0012549507376307311,0.2718527812630687,0.12654352248673684,4.733175695469924e-07,4.266905436488519e-10,2.4881067739537867e-05,0.1438688397226682,0.0012549507376307311,0.14491530249602066,,0.14057745537953936,0.031220671368211023,0.121080266169953
47,0.4782,1.6435,3.4368465077373482,0.4795233806239441,1.6473216735702008,3.435331289637527,0.0,0.27674207945297025,-0.1518833535844439,0.08029608567441399,-0.15188335358444488,-0.19590384540306705,1.7513362758306853e-06,1.4605188877171336e-05,2.295885890025911e-06,0.27674207945297025,0.23253261759664137,0.04408745332123641,,0.18132372455070553,0.08345632688453682,0.10959066763805898
48,0.4789,1.6255,3.3942367926498225,0.4797917290251702,1.6298960260227322,3.39709071128491,0.14638226683395617,0.332858432699746,-1.0952236081533322,-0.8277440813670678,-1.2397910407578228,-1.1567521669337362,7.951806543310077e-07,1.9325044792539194e-05,8.144851575699978e-06,0.1862035968198386,0.27044146556335025,0.08408130632687956,,0.2022715053318257,0.16807634463254076,0.09102802071471221
49,0.4769,1.643,3.4451667016145944,0.4771424734266242,1.6436435364484787,3.4447646730012624,-0.4176237210273547,-0.3669923936888287,1.0765918179021883,1.116181879328131,1.5004819073041686,1.4886374592620484,5.87933626188819e-08,4.1413916052057687e-07,1.6162700593760214e-07,0.05084366253390674,0.039168377874540396,0.01166935153365806,,0.17126311293557187,0.18071415367817734,0.04661270372725801
50,0.478,1.658,3.4686192468619246,0.4788089490584098,1.6644931772649287,3.476320107504669,0.23065632208009854,0.40028288077371055,0.9129640900791176,1.308166601638997,0.6807376036793532,0.9042641064501887,6.543985791021599e-07,4.216135099378848e-05,5.930325463897038e-05,0.16923620468825018,0.3916270967990843,0.22201516207670957,,0.13542782134733186,0.23374564674565831,0.10592193997908239
51,0.4785,1.649,3.446185997910136,0.4797829870684072,1.6581018676757813,3.455941357585841,0.10460251046025115,0.3730098469471209,-0.5428226779252049,0.006144009395739025,-0.6467486730370854,-0.3655024773201392,1.6460558177001976e-06,8.284399518743157e-05,9.516704240237029e-05,0.26812686905062433,0.5519628669364008,0.2830769924090249,,0.16273557875759376,0.3275861138700085,0.17225383533979755
52,0.4818,1.725,3.580323785803238,0.4851551836386323,1.7489097829908131,3.6048461234075737,0.6896551724137984,1.3908429756807363,4.608853850818682,6.0588103693640445,3.892354851840462,4.603933902396839,1.1257257248945864e-05,0.0005716777226677722,0.0006013450415810193,0.696385147080178,1.3860743762790162,0.6849195511750125,,0.3779160736063509,0.7765547800048339,0.3966705685535823
53,0.4863,1.753,3.604770717663993,0.4899603352054954,1.7742348550558091,3.6211805886524937,0.9339975093399758,1.6937183905137851,1.62318840579709,2.85419449598893,0.6828134359716954,1.1411482674070388,1.3398053816589148e-05,0.00045091906924122737,0.0002692838658592394,0.752690768146291,1.211343699703893,0.45522648383958514,,0.5724009280923644,1.04979364763977,0.47440767580787413
54,0.4895,1.7865,3.6496424923391215,0.4938197427876294,1.8104711478352544,3.6662591447135804,0.6580300226197779,1.5463176614495995,1.9110096976611572,3.2784453984743034,1.2447885923853417,1.7057514018376716,1.8660177751276406e-05,0.000574615928539624,0.00027611313613360935,0.8824806512011075,1.3417938894628854,0.45529534493689405,,0.7771855221425255,1.3130706551485982,0.5318137933171639
55,0.4892,1.7735,3.6253066230580537,0.4897779063794762,1.7656509800478817,3.6050033230365206,-0.06128702757915566,0.056773519811281446,-0.7276798208788077,-1.1670316234043268,-0.6668014560919499,-1.2231107401972097,3.3397578343927767e-07,6.160711420875268e-05,0.00041222399176438733,0.11813294756258985,0.4425723119322468,0.5600436634076126,,0.584434788969996,0.9985699670330085,0.4901884973946973
56,0.491,1.7935,3.652749490835031,0.490674284568755,1.782285962574184,3.632319888417637,0.3679476696647523,0.3013664286089493,1.127713560755569,0.4954024569599074,0.7569805986183937,0.19345302587584873,1.0609054215110875e-07,0.00012575463538760327,0.00041736865493278167,0.06633715503971249,0.6252599624095935,0.5592938269830133,,0.35565025126780325,0.8032087212682418,0.5248776117758399
57,0.4931,1.8125,3.6757250050699657,0.4928643420647364,1.8050411120057104,3.662348759993319,0.42769857433808367,0.3797030681744199,1.059381098410923,0.6434966270259429,0.6289923328326177,0.2627957154569013,5.5534662452697915e-08,5.5635010111357835e-05,0.00017892393235051206,0.047791104291946676,0.41152485485735835,0.3639076660576238,,0.077420402298083,0.4931190430663996,0.49441505214941656
58,0.4926,1.8045,3.6632155907429964,0.4923820114222122,1.7969910715781152,3.649587169904172,-0.10139931048468881,-0.14560709344712328,-0.44137931034482797,-0.8556650163798499,-0.34032508715192017,-0.7110933252553312,4.75190200459322e-08,5.638400604498898e-05,0.00018573385456010396,0.04425265484932285,0.4161223841443489,0.3720343643782163,,0.05279363806032734,0.48430240047043355,0.4317452858062845
59,0.5006,1.836,3.6675988813423888,0.5013190863834694,1.8309125470593568,3.652189985958072,1.624035728786046,1.7700134761407766,1.7456359102244436,1.4637044643589254,0.11965691046055268,-0.3009815969550442,5.17085226891105e-07,2.5882177423259936e-05,0.00023743405696481892,0.14364490281050793,0.27709438674527653,0.42013578591443246,,0.07856288731725915,0.3682472085823279,0.3853592721167575
60,0.5,1.826,3.652,0.5010957245249301,1.8266505759083664,3.6453126349065235,-0.1198561725928975,0.09902607369757781,-0.5446623093681922,-0.5092278917011787,-0.4253159041394197,-0.6076522312524058,1.200612234533336e-06,4.232490125467258e-07,4.472085189345025e-05,0.2191449049860239,0.03562847252827868,0.1831151449473349,,0.13568082088195155,0.24294841447263468,0.3250950984133279
61,0.5019,1.8575,3.7009364415222152,0.5025931030657143,1.860716854063794,3.7022331637935437,0.38000000000000256,0.5186206131428506,1.725082146768886,1.9012515916645059,1.3399901840694168,1.375497365650153,4.803918597024782e-07,1.034815006774808e-05,1.6814886489593118e-06,0.13809584891696355,0.17318191460533064,0.03503768010658239,,0.16696188557116512,0.16196825795962863,0.21276287032278327
62,0.4938,1.8095,3.664439044147428,0.4936274147801567,1.807049809049815,3.6607565847099637,-1.6138673042438725,-1.6482536799847198,-2.584118438761767,-2.7160264306963597,-0.9861665540998996,-1.0856673019687246,2.9785658108364713e-08,6.00343569236877e-06,1.3560507508571217e-05,0.034950429291881954,0.13540707102431945,0.10049176403536669,,0.1307303943982898,0.11473915271930958,0.10621486302976134
63,0.4941,1.822,3.6875126492612833,0.493690705439914,1.8154799550101162,3.6773630433094597,0.06075334143377216,-0.022133365752534453,0.6907985631389861,0.33047554628991743,0.6296626805869948,0.3526869735402703,1.675220369159776e-07,4.251098667011014e-05,0.00010301450097729245,0.08283638131673389,0.35785098737013715,0.27524260706893666,,0.08529421984185981,0.22214665766659572,0.13692401707029525
64,0.4944,1.797,3.6347087378640777,0.4938474475970492,1.7889691327959298,3.622513676036298,0.060716454159081654,-0.0511136213217569,-1.3721185510428173,-1.8128906259094524,-1.431965566485143,-1.762677973132007,3.05314158006729e-07,6.449482804940856e-05,0.00014871953298336514,0.11176221742532834,0.446904129330556,0.33551689302471865,,0.0765163426779814,0.3133873959083376,0.23708375470967402
65,0.4954,1.783,3.5991118288251918,0.4948443682371639,1.7763085874654354,3.58963080411194,0.20226537216828494,0.08988030686971529,-0.7790762381747365,-1.1514419885678644,-0.9793607027726874,-1.240207593047132,3.087266558723837e-07,4.4775001707727056e-05,8.988982961329445e-05,0.1121582080815762,0.3752895420395127,0.26342678872378134,,0.10225226894121281,0.3933482195800686,0.2913954296058122
66,0.4954,1.7619999999999998,3.5567218409366164,0.4955991279568756,1.7598637495078144,3.550982336798923,0.0,0.04019538895349211,-1.1777902411665806,-1.297602383184828,-1.1777902411665873,-1.3372602551774329,3.965194320945078e-08,4.563566165362168e-06,3.294190774660115e-05,0.04019538895349211,0.12124009603776131,0.1613706214423028,,0.08803860482013222,0.3144779224692767,0.25343810106360093
67,0.4959,1.76,3.549102641661625,0.4955104251767974,1.7557573288120332,3.543330754717384,0.10092854259184507,0.022290104319212682,-0.11350737797955618,-0.3542946190673451,-0.21421971173840237,-0.3765008009652564,1.5176854287335327e-07,1.8000258809203957e-05,3.331467889710382e-05,0.07855914966780012,0.24106086295266135,0.16262947361643684,,0.07697091556762281,0.2458635003433118,0.19580896126084033
68,0.4963,1.7535,3.533145275035261,0.4962652506958228,1.7498113751728088,3.5259599029336943,0.08066142367413015,0.0736541028075765,-0.369318181818179,-0.57889913790859,-0.4496169380689764,-0.6520729622261873,1.2075141408023172e-09,1.3605953115771558e-05,5.1629572237972586e-05,0.007001673217255599,0.21035784586206063,0.20337041197647773,,0.04191873727951594,0.1908862682841611,0.17579016901173913
69,0.4964,1.764,3.5535858178887993,0.4965906941179186,1.7621354372575881,3.548466489867726,0.020149103364898044,0.05857225829510367,0.5988023952095782,0.4924686203357904,0.5785367218825826,0.4336423679128773,3.6364246608756954e-08,3.476594220390467e-06,2.6207519387348422e-05,0.03841541456861615,0.10570083573763427,0.14406090871093485,,0.04132541248455729,0.1857065148507854,0.17002026476794982
70,0.4969,1.7685,3.5590662105051316,0.4971547558106017,1.7654243807718155,3.5510560044695207,0.1007252215954876,0.15204589254667458,0.2551020408163236,0.08074720928659315,0.15422147929406665,-0.071190441118475,6.490052303532531e-08,9.459433636777882e-06,6.416340073293677e-05,0.051269030107001866,0.17391118055891688,0.2250648221145061,,0.032228705964291206,0.1633232873862039,0.19083204760063957
71,0.4968,1.8482,3.720209339774557,0.4971827618202195,1.847455808943417,3.7158484782934895,-0.020124773596294825,0.05690517613593643,4.506644048628788,4.464563694849705,4.52768000757577,4.405151759346058,1.4650661101771204e-07,5.538203286982361e-07,1.9017112857058342e-05,0.07704545495560731,0.04026572105741136,0.11722086266607189,,0.055576633210408434,0.10662591245132085,0.16211553116383762
72,0.4964,1.849,3.724818694601128,0.4976091030366719,1.856922615855932,3.731689401427779,-0.08051529790660455,0.16286293008692942,0.04328535872740568,0.47195194545676467,0.12390041542260158,0.30858644244781885,1.4619301532891541e-06,6.276784200066535e-05,4.7206612297784484e-05,0.2435743426011033,0.4284811171407254,0.18445748343696083,,0.12396294255457081,0.21421933958568454,0.17558105607251295
73,0.4961,1.8378,3.7044950614795407,0.4972395644396544,1.8452101057834924,3.7109076544680897,-0.06043513295729703,0.1691306284557581,-0.6057328285559695,-0.2049699414011655,-0.5456274462712829,-0.373468919526246,1.2986071121248598e-06,5.490966772254643e-05,4.112134883678799e-05,0.22970458368361335,0.40320523362130406,0.1731030243562502,,0.18344146041344134,0.29065069060648024,0.15826045681976098
74,0.4988,1.8815,3.7720529270248595,0.4997569420362823,1.882405190652702,3.7666414056856454,0.5442451118726136,0.7371380843141114,2.3778430732397347,2.427097108102179,1.8236727117767262,1.6775928480056899,9.157380608040595e-07,8.193701177390795e-07,2.9284563204769307e-05,0.19184884448321393,0.0481100532926922,0.1434635580122233,,0.22170925692264354,0.29326546801824055,0.16700802193514477
75,0.4993,1.872,3.749248948527939,0.4998479496321641,1.8717923043265472,3.7447233817883836,0.10024057738572582,0.21009415239857482,-0.5049162901939858,-0.5159551248181108,-0.6045508623047541,-0.7245270881718938,3.002487993887625e-07,4.313749277105877e-08,2.0480754314170073e-05,0.10974356742721628,0.011094854351117109,0.12070595475747918,,0.17709899853134783,0.1541367137550378,0.14575751237531756
76,0.4982,1.8382,3.6896828582898435,0.4992351442033425,1.8387732534336856,3.6831807111014174,-0.2203084318045354,-0.01298934441368877,-1.8055555555555582,-1.7749330430723569,-1.5887472679423642,-1.7621725933259735,1.0715235217135735e-06,3.286194992322477e-07,4.227791805995772e-05,0.20777683728271726,0.03118558555573538,0.17622509679435827,,0.16978974973104913,0.030130164399848225,0.14679820318802025
77,0.4995,1.893,3.78978978978979,0.5006611972004176,1.8956654517278075,3.786323889943805,0.26093938177439246,0.49401790453986305,2.981177238602979,3.126180596660183,2.713158158702712,2.619223260254798,1.3483789382576119e-06,7.104632913272103e-06,1.201246174239653e-05,0.23247191199551034,0.1408056908508992,0.09145361717217858,,0.18333077223514796,0.061028710252583905,0.12946155624133868
78,0.4991,1.875,3.756762171909437,0.4996485115689226,1.8779548814054576,3.758551937858437,-0.08008008008008237,0.02973204583034906,-0.9508716323296365,-0.7947764709214149,-0.8714894416923519,-0.8242634463661285,3.0086494124193764e-07,8.731324120319271e-06,3.203262152199233e-06,0.10990013402576738,0.15759367495774038,0.04764118320777659,,0.18338296110133168,0.10986165045479164,0.1051066323914378
79,0.4988,1.8657,3.74037690457097,0.4995728511118329,1.8680020280059424,3.7391984449286597,-0.06010819475054437,0.09474075572689404,-0.4960000000000046,-0.3732251730164056,-0.43615396952687396,-0.467522993925652,5.972988410613421e-07,5.299332940143512e-06,1.3887671285542066e-06,0.154942083366659,0.12338682563876724,0.031506440991820546,,0.1657713764626456,0.1405953971491356,0.05686708045725858
80,0.4993,1.8816,3.7684758662126976,0.5002799883700908,1.8856446426719429,3.7691786329798274,0.10024057738572582,0.29670977748411764,0.8522270461489,1.0690165981638504,0.751233428037396,0.7700220898503525,9.603772055131808e-07,1.6359134343701667e-05,4.938811289820283e-07,0.1962724554557938,0.2149576249969671,0.018648567539747776,,0.15370489094940673,0.16531270853115823,0.03259873057978164
81,0.4966,1.8665,3.758558195730971,0.4972950285751373,1.8701467702593653,3.7606383792288427,-0.5407570598838446,-0.4015564640221756,-0.8025085034013548,-0.6086963084946149,-0.26317457863128035,-0.20797498145401508,4.830647202574037e-07,1.3298933324590655e-05,4.3271633848184405e-06,0.13995742552100546,0.1953801371210939,0.055345251810510025,,0.1637239881144861,0.17790819591894272,0.03516675344735945
82,0.4959,1.8637,3.7582173825368015,0.4973039578381926,1.8703204764880244,3.7609201515676838,-0.14095851792186437,0.14175550507301726,-0.1500133940530477,0.20468665888155932,-0.009067657767184331,0.06284207171238412,1.9710976114223886e-06,4.383070892848443e-05,7.304960434296396e-06,0.28311309501766124,0.3552329499396062,0.07191625059905178,,0.20644765866482015,0.25519023735255575,0.04863668998310319
83,0.4953,1.813,3.66040783363618,0.4965670834548772,1.819726338993758,3.6646133012542212,-0.12099213551118963,0.1345197529496278,-2.7203949133444207,-2.3594817302270754,-2.602551660665251,-2.490651065516529,1.6055004816235252e-06,4.524363625894889e-05,1.7685957886394926e-05,0.2558214122505943,0.3710060117902903,0.1148906845678937,,0.22629731092975366,0.3072063662836635,0.08071739565915183
84,0.4959,1.8095,3.6489211534583585,0.4959385454077332,1.80721644663997,3.6440330427516514,0.12113870381586704,0.12892093836728669,-0.19305019305018403,-0.3190045979056752,-0.3138087530101976,-0.44734880998935067,1.4857484573172075e-09,5.214615948104554e-06,2.3893626281024958e-05,0.00777281865964539,0.12619803039679772,0.13396043655463222,,0.18223577530930032,0.2841456640422314,0.1069224572405259
85,0.4938,1.786,3.616848926690968,0.49340742823896006,1.7887686543762684,3.6253379094040663,-0.4234724742891693,-0.5026359671385263,-1.2987012987013027,-1.1456947015049288,-0.8789509397042807,-0.6463073073513966,1.5411258756601662e-07,7.66544705523009e-06,7.206282750328145e-05,0.07950015411906874,0.15501984189632625,0.2347065881146658,,0.11436479500976948,0.21740796136113807,0.1611859030790639
86,0.4918,1.769,3.5969906466043104,0.4915273400658742,1.7676595419468357,3.596258840271093,-0.4050222762251927,-0.4602389498027222,-0.9518477043673084,-1.0269013467617196,-0.5490491997083713,-0.569282456558474,7.434343967750777e-08,1.7968277922927146e-06,5.355405093373394e-07,0.0554412228804068,0.07577490407937729,0.020344960693973943,,0.047571398553040316,0.11899759212416709,0.12967066178775732
87,0.4885,1.714,3.5087001023541453,0.4882077926527709,1.712446287936531,3.5076176859685604,-0.6710044733631608,-0.7304203634056715,-3.1091011871113587,-3.196931151128826,-2.4545669679045345,-2.4846592448084728,8.538513377464889e-08,2.4140211761690752e-06,1.1716252317827392e-06,0.05981726657708651,0.09064831175431697,0.03084949850398117,,0.06491954785885402,0.10714768591000683,0.09530034910420697
88,0.4882,1.7145,3.511880376894715,0.4877375225553289,1.713662544205319,3.513493354432089,-0.06141248720572507,-0.15608545438508023,0.029171528588094804,-0.01968820272350751,0.0906396798756327,0.13661048075119525,2.1388538682955655e-07,7.013322080445568e-07,2.6016965360727162e-06,0.09473114393100161,0.048845482337758164,0.0459291708221598,,0.06999654446283164,0.07175623272381747,0.0323745433400383
89,0.4883,1.6942,3.469588367806676,0.4879742021467071,1.693746194274444,3.470974872899587,0.02048340843916202,-0.04625109653685136,-1.1840186643336241,-1.2104873564045409,-1.2042554002205095,-1.1647749810686276,1.0614424121026026e-07,2.0593963654728684e-07,1.922396372667356e-06,0.06672083827419564,0.02678584143288083,0.03996165959557922,,0.07375641626076125,0.05542654517498532,0.038913442973906726
90,0.4894,1.7093,3.4926440539436046,0.4895295793917962,1.7087679799419828,3.4906327459619475,0.22527134958017403,0.2518081900053629,0.8912761185220229,0.8598736832713311,0.6645078232004576,0.6065381804520726,1.6790818778272423e-08,2.8304534213265047e-07,4.045359797077361e-06,0.026477194890927133,0.031125025333014922,0.05758697280892534,,0.06264305903204147,0.03558544970121797,0.047825934408888125
91,0.4914,1.7405,3.5419210419210416,0.4923871635120362,1.7468120466656982,3.5476392889819883,0.40866366979975516,0.61037260156032,1.8253086058620427,2.194585307769156,1.4108791854067573,1.574601768430645,9.744917994956533e-07,3.98419331099529e-05,3.2698349450025595e-05,0.2008879755873432,0.362657090818632,0.1614447920568348,,0.0980286695841553,0.1401893191948426,0.08633114148711311
92,0.4886,1.7122,3.504297994269341,0.489605082624033,1.7165768347240984,3.5060437394238715,-0.5698005698005748,-0.36526605127533307,-1.6259695489801778,-1.3744995849411978,-1.0622215234728962,-1.0129334356282338,1.010191081133137e-06,1.9156682202073902e-05,3.0476261445671777e-06,0.20570663610991363,0.25562637099044766,0.04981725747597632,,0.144357268862728,0.21646949571403154,0.08961634078057883
93,0.489,1.6965,3.469325153374233,0.4906335869440809,1.703224953651428,3.4714805487736617,0.081866557511259,0.41620690627934936,-0.9169489545613857,-0.5241821252524265,-0.9979984850689035,-0.9364912901056427,2.6686063038715383e-06,4.5225001613854797e-05,4.645729327879195e-06,0.3340668597302432,0.39640162991028594,0.06212722371474942,,0.24688715714249998,0.33822836390645517,0.09112975774918684
94,0.4904,1.692,3.4502446982055464,0.4906532523649279,1.6949928658623248,3.4545636000424556,0.28629856850716,0.3380884181856677,-0.2652519893899174,-0.08883785073239697,-0.5499759845262423,-0.42548774413434165,6.413676034157566e-08,8.957246069869371e-06,1.8652913076857616e-05,0.05164199937355277,0.1768833251965032,0.1251766820815762,,0.19713849840456987,0.2763037753657456,0.07904038775743398
95,0.4907,1.6855,3.4348889341756674,0.4913822317373008,1.6900806760899725,3.439441980054157,0.061174551386627744,0.20029195295692823,-0.3841607565011791,-0.11343521926876303,-0.44506304256812207,-0.31310005800480994,4.6544014338040446e-07,2.0982593441245563e-05,2.0730226771630052e-05,0.13903234915442297,0.27176956926564694,0.13255292866062227,,0.17491373608607297,0.2816848414574787,0.10661894481898264
96,0.4891,1.6855,3.4461255367000616,0.4901107492562383,1.689056547453627,3.4462752551680094,-0.3260648053800786,-0.12008370567795076,0.0,0.21100845171325958,0.3271314659578893,0.3314902231351046,1.0216140589863602e-06,1.2649029789900629e-05,2.2415619644623543e-08,0.2066549286931796,0.21100845171325958,0.004344544804108451,,0.1324430924070518,0.21988711539180325,0.08735805184876898
97,0.4907,1.7080000000000002,3.48074179743224,0.4915752159774304,1.7162864053547384,3.4914014164488267,0.32713146595789117,0.5060756445369955,1.3349154553545053,1.8265443699043857,1.0044979604929334,1.3138198033296364,7.66003007149449e-07,6.86645137030345e-05,0.00011362747757878005,0.17836070459148137,0.48515253833362026,0.30624561191095834,,0.174682660813028,0.3226435197708422,0.14771436179189634
98,0.4889,1.6793,3.434853753323788,0.4896359939627349,1.682269230990857,3.4357548295742544,-0.3668229060525828,-0.2168343259150482,-1.6803278688524688,-1.5064853049849698,-1.3183409393452723,-1.2924534618216326,5.416871131821951e-07,8.816332677064964e-06,8.119384091542332e-07,0.15054079826853797,0.1768136122704035,0.02623332214928405,,0.178518810517733,0.2909915341057611,0.1122744929547836
99,0.4906,1.6738,3.411740725642071,0.4917041932739317,1.6803950420685112,3.417491786840125,0.34771937001431363,0.5735719521234856,-0.3275174179717775,0.06520824560895536,-0.6728969947949496,-0.5054645038922688,1.2192427861960984e-06,4.3494579885433116e-05,3.307470490376509e-05,0.2250699702266086,0.39401613505264954,0.16856677164329137,,0.18465715769554267,0.3519940952188911,0.16701523523451126
100,0.4901,1.69,3.4482758620689657,0.490891157304775,1.6943324320577084,3.4515440069452383,-0.10191602119853249,0.059347188091118,0.9678575696021026,1.2266956660119783,1.0708649737743234,1.1666561003306222,6.259298808988824e-07,1.8769967534660323e-05,1.0680770932306736e-05,0.16142773000918698,0.25635692649162733,0.09477620141190489,,0.17901283283477784,0.27572889127156014,0.09652543173482676
101,0.4906,1.6965,3.4580105992662045,0.4908846151473932,1.6974109718957917,3.4578614189938026,0.10201999591920026,0.16009286827039323,0.3846153846153817,0.43851904708827,0.28230737871992284,0.2779811508202692,8.100578212565115e-08,8.298697949225285e-07,2.225475367389012e-08,0.058013686790296955,0.05369713503046344,0.00431404902094592,,0.14817046234203082,0.23469006552491342,0.08921900735871406
102,0.4917,1.733,3.524506813097417,0.4926314382332378,1.7368476015906782,3.5256531897754413,0.22421524663678058,0.4140722040843487,2.1514883583849223,2.3782847975642967,1.922961538791212,1.9561128737890707,8.675771823370968e-07,1.4804038000588613e-05,1.314179487917793e-06,0.18943222152486658,0.22201971094507186,0.03252587493274654,,0.1362912127747835,0.1773579241557209,0.043872041788532455
